sale_date,service_id,service_name,category,client_id,revenue,cost,gross_profit,gross_margin,profit_flag,margin_grade,source_file
2024-01-06,SVC-002,警備,定期契約,CLI-003,439240,310048,129192,0.29412621801293143,黒字,中利益,service_revenue_styleA.csv
2024-01-06,SVC-002,警備,スポット,CLI-004,131499,55697,75802,0.5764454482543594,黒字,高利益,service_revenue_styleA.csv
2024-01-06,SVC-002,警備,複合,CLI-005,197721,75215,122506,0.6195902306785824,黒字,高利益,service_revenue_styleA.csv
2024-01-06,SVC-003,設備管理,定期契約,CLI-001,426235,199768,226467,0.5313195772285242,黒字,高利益,service_revenue_styleA.csv
2024-01-06,SVC-003,設備管理,スポット,CLI-002,156743,191520,-34777,-0.2218727471083238,赤字,低利益,service_revenue_styleA.csv
2024-01-06,SVC-003,設備管理,複合,CLI-003,497171,158403,338768,0.6813913120435423,黒字,高利益,service_revenue_styleA.csv
2024-01-06,SVC-003,設備管理,定期契約,CLI-004,314979,148065,166914,0.5299210423552047,黒字,高利益,service_revenue_styleA.csv
2024-01-06,SVC-003,設備管理,スポット,CLI-005,181659,33316,148343,0.8166014345559537,黒字,高利益,service_revenue_styleA.csv
2024-01-06,SVC-004,受付代行,複合,CLI-001,98390,61568,36822,0.37424535013720905,黒字,中利益,service_revenue_styleA.csv
2024-01-06,SVC-004,受付代行,定期契約,CLI-002,272075,92530,179545,0.6599099513001929,黒字,高利益,service_revenue_styleA.csv
2024-01-06,SVC-004,受付代行,スポット,CLI-003,73114,20232,52882,0.7232814508849195,黒字,高利益,service_revenue_styleA.csv
2024-01-06,SVC-004,受付代行,複合,CLI-004,224879,54293,170586,0.7585679409815945,黒字,高利益,service_revenue_styleA.csv
2024-01-06,SVC-004,受付代行,定期契約,CLI-005,384030,157340,226690,0.590292425070958,黒字,高利益,service_revenue_styleA.csv
2024-01-06,SVC-005,IT保守,スポット,CLI-001,134715,77912,56803,0.42165311954867685,黒字,高利益,service_revenue_styleA.csv
2024-01-06,SVC-005,IT保守,複合,CLI-002,339239,244231,95008,0.2800621390818862,黒字,中利益,service_revenue_styleA.csv
2024-01-06,SVC-005,IT保守,定期契約,CLI-003,344076,25069,319007,0.9271410967344423,黒字,高利益,service_revenue_styleA.csv
2024-01-06,SVC-005,IT保守,スポット,CLI-004,108654,29862,78792,0.7251642829532277,黒字,高利益,service_revenue_styleA.csv
2024-01-06,SVC-005,IT保守,複合,CLI-005,412293,98147,314146,0.761948420176913,黒字,高利益,service_revenue_styleA.csv
2024-01-06,SVC-006,コールセンター,定期契約,CLI-001,336046,38889,297157,0.8842747719062272,黒字,高利益,service_revenue_styleA.csv
2024-01-06,SVC-006,コールセンター,スポット,CLI-002,487568,213575,273993,0.5619585370655991,黒字,高利益,service_revenue_styleA.csv
2024-01-06,SVC-006,コールセンター,複合,CLI-003,355402,97643,257759,0.7252604093392834,黒字,高利益,service_revenue_styleA.csv
2024-01-06,SVC-006,コールセンター,定期契約,CLI-004,275332,297871,-22539,-0.0818611712405387,赤字,低利益,service_revenue_styleA.csv
2024-01-06,SVC-006,コールセンター,スポット,CLI-005,211616,115591,96025,0.45377003629215185,黒字,高利益,service_revenue_styleA.csv
2024-01-06,SVC-007,警備巡回,複合,CLI-001,467397,40916,426481,0.912459857465923,黒字,高利益,service_revenue_styleA.csv
2024-01-06,SVC-007,警備巡回,定期契約,CLI-002,237595,75070,162525,0.6840421726046424,黒字,高利益,service_revenue_styleA.csv
2024-01-06,SVC-007,警備巡回,スポット,CLI-003,407599,150825,256774,0.6299671981530868,黒字,高利益,service_revenue_styleA.csv
2024-01-06,SVC-007,警備巡回,複合,CLI-004,399665,73893,325772,0.8151126568501119,黒字,高利益,service_revenue_styleA.csv
2024-01-06,SVC-007,警備巡回,定期契約,CLI-005,235429,166770,68659,0.2916335710553925,黒字,中利益,service_revenue_styleA.csv
2024-01-06,SVC-008,施設管理,スポット,CLI-001,263058,340254,-77196,-0.29345619597199096,赤字,低利益,service_revenue_styleA.csv
2024-01-06,SVC-008,施設管理,複合,CLI-002,442942,101030,341912,0.7719114466453847,黒字,高利益,service_revenue_styleA.csv
2024-01-06,SVC-008,施設管理,定期契約,CLI-003,174118,133325,40793,0.23428364672233773,黒字,中利益,service_revenue_styleA.csv
2024-01-06,SVC-008,施設管理,スポット,CLI-004,135197,43206,91991,0.680421902852874,黒字,高利益,service_revenue_styleA.csv
2024-01-06,SVC-008,施設管理,複合,CLI-005,266161,26497,239664,0.9004474735216654,黒字,高利益,service_revenue_styleA.csv
2024-01-07,SVC-001,清掃,定期契約,CLI-001,144036,116542,27494,0.19088283484684385,黒字,低利益,service_revenue_styleA.csv
2024-01-07,SVC-001,清掃,スポット,CLI-002,224160,127928,96232,0.42930049964311207,黒字,高利益,service_revenue_styleA.csv
2024-01-07,SVC-001,清掃,複合,CLI-003,470602,150111,320491,0.6810234550639394,黒字,高利益,service_revenue_styleA.csv
2024-01-07,SVC-001,清掃,定期契約,CLI-004,189883,61732,128151,0.6748945403221984,黒字,高利益,service_revenue_styleA.csv
2024-01-07,SVC-001,清掃,スポット,CLI-005,462811,76673,386138,0.834331941116352,黒字,高利益,service_revenue_styleA.csv
2024-01-07,SVC-002,警備,複合,CLI-001,250562,30151,220411,0.8796665096862254,黒字,高利益,service_revenue_styleA.csv
2024-01-07,SVC-002,警備,定期契約,CLI-002,296777,78309,218468,0.7361352126344023,黒字,高利益,service_revenue_styleA.csv
2024-01-07,SVC-002,警備,スポット,CLI-003,154633,127031,27602,0.17850006143578667,黒字,低利益,service_revenue_styleA.csv
2024-01-07,SVC-002,警備,複合,CLI-004,291331,111660,179671,0.6167246190758965,黒字,高利益,service_revenue_styleA.csv
2024-01-07,SVC-002,警備,定期契約,CLI-005,210007,79662,130345,0.6206697871975696,黒字,高利益,service_revenue_styleA.csv
2024-01-07,SVC-003,設備管理,スポット,CLI-001,166876,23101,143775,0.8615678707543326,黒字,高利益,service_revenue_styleA.csv
2024-01-07,SVC-003,設備管理,複合,CLI-002,396047,434971,-38924,-0.09828126459738365,赤字,低利益,service_revenue_styleA.csv
2024-01-07,SVC-003,設備管理,定期契約,CLI-003,222103,93034,129069,0.5811222720989812,黒字,高利益,service_revenue_styleA.csv
2024-01-07,SVC-003,設備管理,スポット,CLI-004,86396,70680,15716,0.18190656974859948,黒字,低利益,service_revenue_styleA.csv
2024-01-07,SVC-003,設備管理,複合,CLI-005,196341,112050,84291,0.42930921203416506,黒字,高利益,service_revenue_styleA.csv
2024-01-07,SVC-004,受付代行,定期契約,CLI-001,386321,287075,99246,0.2569003497091797,黒字,中利益,service_revenue_styleA.csv
2024-01-07,SVC-004,受付代行,スポット,CLI-002,259546,198131,61415,0.23662472162930656,黒字,中利益,service_revenue_styleA.csv
2024-01-07,SVC-004,受付代行,複合,CLI-003,492321,301131,191190,0.38834419007111215,黒字,中利益,service_revenue_styleA.csv
2024-01-07,SVC-004,受付代行,定期契約,CLI-004,223617,27235,196382,0.8782069341776341,黒字,高利益,service_revenue_styleA.csv
2024-01-07,SVC-004,受付代行,スポット,CLI-005,110472,54237,56235,0.509043015424723,黒字,高利益,service_revenue_styleA.csv
2024-01-07,SVC-005,IT保守,複合,CLI-001,143620,96099,47521,0.3308801002645871,黒字,中利益,service_revenue_styleA.csv
2024-01-07,SVC-005,IT保守,定期契約,CLI-002,189180,30028,159152,0.8412728618247172,黒字,高利益,service_revenue_styleA.csv
2024-01-07,SVC-005,IT保守,スポット,CLI-003,106834,76959,29875,0.2796394406275156,黒字,中利益,service_revenue_styleA.csv
2024-01-07,SVC-005,IT保守,複合,CLI-004,231239,102228,129011,0.5579119439194945,黒字,高利益,service_revenue_styleA.csv
2024-01-07,SVC-005,IT保守,定期契約,CLI-005,278796,178914,99882,0.35826195497783325,黒字,中利益,service_revenue_styleA.csv
2024-01-07,SVC-006,コールセンター,スポット,CLI-001,318132,50315,267817,0.8418423798926232,黒字,高利益,service_revenue_styleA.csv
2024-01-07,SVC-006,コールセンター,複合,CLI-002,251953,171149,80804,0.3207106087246431,黒字,中利益,service_revenue_styleA.csv
2024-01-07,SVC-006,コールセンター,定期契約,CLI-003,149656,53386,96270,0.6432752445608596,黒字,高利益,service_revenue_styleA.csv
2024-01-07,SVC-006,コールセンター,スポット,CLI-004,73271,89917,-16646,-0.22718401550408757,赤字,低利益,service_revenue_styleA.csv
2024-01-07,SVC-006,コールセンター,複合,CLI-005,50886,37036,13850,0.2721770231497858,黒字,中利益,service_revenue_styleA.csv
2024-01-07,SVC-007,警備巡回,定期契約,CLI-001,472843,302303,170540,0.36066939766476397,黒字,中利益,service_revenue_styleA.csv
2024-01-07,SVC-007,警備巡回,スポット,CLI-002,410110,123303,286807,0.6993416400477921,黒字,高利益,service_revenue_styleA.csv
2024-01-07,SVC-007,警備巡回,複合,CLI-003,240956,133062,107894,0.44777469745513704,黒字,高利益,service_revenue_styleA.csv
2024-01-07,SVC-007,警備巡回,定期契約,CLI-004,86686,63531,23155,0.2671134900676003,黒字,中利益,service_revenue_styleA.csv
2024-01-07,SVC-007,警備巡回,スポット,CLI-005,223119,183356,39763,0.1782143161272684,黒字,低利益,service_revenue_styleA.csv
2024-01-07,SVC-008,施設管理,複合,CLI-001,214582,260898,-46316,-0.21584289455779143,赤字,低利益,service_revenue_styleA.csv
2024-01-07,SVC-008,施設管理,定期契約,CLI-002,115339,59363,55976,0.48531719539791396,黒字,高利益,service_revenue_styleA.csv
2024-01-07,SVC-008,施設管理,スポット,CLI-003,315878,101077,214801,0.6800125364856052,黒字,高利益,service_revenue_styleA.csv
2024-01-07,SVC-008,施設管理,複合,CLI-004,399643,234115,165528,0.41418966427536574,黒字,高利益,service_revenue_styleA.csv
2024-01-07,SVC-008,施設管理,定期契約,CLI-005,221013,125486,95527,0.4322234438698176,黒字,高利益,service_revenue_styleA.csv
2024-01-08,SVC-001,清掃,スポット,CLI-001,415538,175008,240530,0.578839961688221,黒字,高利益,service_revenue_styleA.csv
2024-01-08,SVC-001,清掃,複合,CLI-002,340671,86735,253936,0.7453995203583516,黒字,高利益,service_revenue_styleA.csv
2024-01-08,SVC-001,清掃,定期契約,CLI-003,150579,75108,75471,0.5012053473591935,黒字,高利益,service_revenue_styleA.csv
2024-01-08,SVC-001,清掃,スポット,CLI-004,398614,218781,179833,0.4511457199195211,黒字,高利益,service_revenue_styleA.csv
2024-01-08,SVC-001,清掃,複合,CLI-005,405109,111240,293869,0.7254072360772039,黒字,高利益,service_revenue_styleA.csv
2024-01-08,SVC-002,警備,定期契約,CLI-001,372707,177784,194923,0.5229925920361034,黒字,高利益,service_revenue_styleA.csv
2024-01-08,SVC-002,警備,スポット,CLI-002,262900,163638,99262,0.37756561430201596,黒字,中利益,service_revenue_styleA.csv
2024-01-08,SVC-002,警備,複合,CLI-003,487112,20212,466900,0.9585064625794478,黒字,高利益,service_revenue_styleA.csv
2024-01-08,SVC-002,警備,定期契約,CLI-004,209317,95212,114105,0.5451301136553648,黒字,高利益,service_revenue_styleA.csv
2024-01-08,SVC-002,警備,スポット,CLI-005,160196,76346,83850,0.5234213088966017,黒字,高利益,service_revenue_styleA.csv
2024-01-08,SVC-003,設備管理,複合,CLI-001,461963,324079,137884,0.29847412022174935,黒字,中利益,service_revenue_styleA.csv
2024-01-08,SVC-003,設備管理,定期契約,CLI-002,368065,446711,-78646,-0.21367421515221496,赤字,低利益,service_revenue_styleA.csv
2024-01-08,SVC-003,設備管理,スポット,CLI-003,293787,135811,157976,0.5377229080932785,黒字,高利益,service_revenue_styleA.csv
2024-01-08,SVC-003,設備管理,複合,CLI-004,281819,197111,84708,0.3005759015538342,黒字,中利益,service_revenue_styleA.csv
2024-01-08,SVC-003,設備管理,定期契約,CLI-005,162041,87000,75041,0.4630988453539536,黒字,高利益,service_revenue_styleA.csv
2024-01-08,SVC-004,受付代行,スポット,CLI-001,298085,228072,70013,0.23487595819984233,黒字,中利益,service_revenue_styleA.csv
2024-01-08,SVC-004,受付代行,複合,CLI-002,467346,108967,358379,0.7668387019467375,黒字,高利益,service_revenue_styleA.csv
2024-01-08,SVC-004,受付代行,定期契約,CLI-003,395427,64457,330970,0.8369939331406303,黒字,高利益,service_revenue_styleA.csv
2024-01-08,SVC-004,受付代行,スポット,CLI-004,198785,155122,43663,0.21964936992227785,黒字,中利益,service_revenue_styleA.csv
2024-01-08,SVC-004,受付代行,複合,CLI-005,398050,195735,202315,0.5082652933048611,黒字,高利益,service_revenue_styleA.csv
2024-01-08,SVC-005,IT保守,定期契約,CLI-001,98961,73636,25325,0.2559088934024515,黒字,中利益,service_revenue_styleA.csv
2024-01-08,SVC-005,IT保守,スポット,CLI-002,443812,143138,300674,0.6774805548295224,黒字,高利益,service_revenue_styleA.csv
2024-01-08,SVC-005,IT保守,複合,CLI-003,402738,182749,219989,0.5462335314770397,黒字,高利益,service_revenue_styleA.csv
2024-01-08,SVC-005,IT保守,定期契約,CLI-004,167776,125717,42059,0.2506854377264925,黒字,中利益,service_revenue_styleA.csv
2024-01-08,SVC-005,IT保守,スポット,CLI-005,154401,39313,115088,0.7453837734211566,黒字,高利益,service_revenue_styleA.csv
2024-01-08,SVC-006,コールセンター,複合,CLI-001,62805,23028,39777,0.6333412944829233,黒字,高利益,service_revenue_styleA.csv
2024-01-08,SVC-006,コールセンター,定期契約,CLI-002,178368,144554,33814,0.18957436311446,黒字,低利益,service_revenue_styleA.csv
2024-01-08,SVC-006,コールセンター,スポット,CLI-003,370483,58182,312301,0.8429563569718449,黒字,高利益,service_revenue_styleA.csv
2024-01-08,SVC-006,コールセンター,複合,CLI-004,288769,333126,-44357,-0.15360720853000148,赤字,低利益,service_revenue_styleA.csv
2024-01-08,SVC-006,コールセンター,定期契約,CLI-005,380178,321817,58361,0.1535096717853216,黒字,低利益,service_revenue_styleA.csv
2024-01-08,SVC-007,警備巡回,スポット,CLI-001,151940,114155,37785,0.2486836909306305,黒字,中利益,service_revenue_styleA.csv
2024-01-08,SVC-007,警備巡回,複合,CLI-002,415090,221315,193775,0.4668264713676552,黒字,高利益,service_revenue_styleA.csv
2024-01-08,SVC-007,警備巡回,定期契約,CLI-003,309196,124766,184430,0.5964824900710229,黒字,高利益,service_revenue_styleA.csv
2024-01-08,SVC-007,警備巡回,スポット,CLI-004,177918,58684,119234,0.670162659202554,黒字,高利益,service_revenue_styleA.csv
2024-01-08,SVC-007,警備巡回,複合,CLI-005,393963,22907,371056,0.941854945769019,黒字,高利益,service_revenue_styleA.csv
2024-01-08,SVC-008,施設管理,定期契約,CLI-001,443721,561355,-117634,-0.26510802959517354,赤字,低利益,service_revenue_styleA.csv
2024-01-08,SVC-008,施設管理,スポット,CLI-002,105882,75724,30158,0.2848265049772388,黒字,中利益,service_revenue_styleA.csv
2024-01-08,SVC-008,施設管理,複合,CLI-003,164735,43053,121682,0.7386529881324552,黒字,高利益,service_revenue_styleA.csv
2024-01-08,SVC-008,施設管理,定期契約,CLI-004,471585,291559,180026,0.3817466628497514,黒字,中利益,service_revenue_styleA.csv
2024-01-08,SVC-008,施設管理,スポット,CLI-005,293557,33164,260393,0.8870270509645486,黒字,高利益,service_revenue_styleA.csv
2024-01-09,SVC-001,清掃,複合,CLI-001,342241,150651,191590,0.5598101922329587,黒字,高利益,service_revenue_styleA.csv
2024-01-09,SVC-001,清掃,定期契約,CLI-002,494772,83626,411146,0.8309807345605653,黒字,高利益,service_revenue_styleA.csv
2024-01-09,SVC-001,清掃,スポット,CLI-003,289317,54954,234363,0.8100560976368482,黒字,高利益,service_revenue_styleA.csv
2024-01-09,SVC-001,清掃,複合,CLI-004,470173,263606,206567,0.439342539873621,黒字,高利益,service_revenue_styleA.csv
2024-01-09,SVC-001,清掃,定期契約,CLI-005,400002,298466,101536,0.25383873080634595,黒字,中利益,service_revenue_styleA.csv
2024-01-09,SVC-002,警備,スポット,CLI-001,343037,186355,156682,0.45674956345816925,黒字,高利益,service_revenue_styleA.csv
2024-01-09,SVC-002,警備,複合,CLI-002,445968,252035,193933,0.4348585548738923,黒字,高利益,service_revenue_styleA.csv
2024-01-09,SVC-002,警備,定期契約,CLI-003,371206,284649,86557,0.23317780423807805,黒字,中利益,service_revenue_styleA.csv
2024-01-09,SVC-002,警備,スポット,CLI-004,273735,163621,110114,0.40226496429028075,黒字,高利益,service_revenue_styleA.csv
2024-01-09,SVC-002,警備,複合,CLI-005,283787,61722,222065,0.7825058935046355,黒字,高利益,service_revenue_styleA.csv
2024-01-09,SVC-003,設備管理,定期契約,CLI-001,439889,268866,171023,0.3887867166489728,黒字,中利益,service_revenue_styleA.csv
2024-01-09,SVC-003,設備管理,スポット,CLI-002,285966,318794,-32828,-0.11479686396284873,赤字,低利益,service_revenue_styleA.csv
2024-01-09,SVC-003,設備管理,複合,CLI-003,179624,92695,86929,0.48394980626196943,黒字,高利益,service_revenue_styleA.csv
2024-01-09,SVC-003,設備管理,定期契約,CLI-004,451506,293311,158195,0.3503718665975646,黒字,中利益,service_revenue_styleA.csv
2024-01-09,SVC-003,設備管理,スポット,CLI-005,304068,184298,119770,0.393892155702014,黒字,中利益,service_revenue_styleA.csv
2024-01-09,SVC-004,受付代行,複合,CLI-001,175433,55992,119441,0.680835418649855,黒字,高利益,service_revenue_styleA.csv
2024-01-09,SVC-004,受付代行,定期契約,CLI-002,280619,40311,240308,0.8563497125996458,黒字,高利益,service_revenue_styleA.csv
