work_date,site_id,site_name,process,worker_id,planned_hours,actual_hours,progress_pct,defect_count,efficiency,is_delayed,kpi_flag,source_file
2024-01-05,SITE-A,現場A,設備,WRK-007,7.0,7.5,36,1,1.0714285714285714,1,正常,style_c.csv
2024-01-06,SITE-B,現場B,内装,WRK-007,6.2,5.5,83,4,0.8870967741935484,0,問題あり,style_c.csv
2024-01-07,SITE-E,現場E,躯体,WRK-007,7.6,6.3,86,2,0.8289473684210527,0,正常,style_c.csv
2024-01-08,SITE-E,現場E,設備,WRK-007,6.6,7.7,42,1,1.1666666666666667,1,正常,style_c.csv
2024-01-09,SITE-B,現場B,内装,WRK-007,7.3,4.9,52,4,0.6712328767123288,1,問題あり,style_c.csv
2024-01-10,SITE-A,現場A,躯体,WRK-007,6.0,6.7,90,2,1.1166666666666667,0,正常,style_c.csv
2024-01-11,SITE-A,現場A,躯体,WRK-007,6.6,5.7,88,0,0.8636363636363638,0,正常,style_c.csv
2024-01-12,SITE-B,現場B,内装,WRK-007,7.6,7.8,55,3,1.0263157894736843,1,問題あり,style_c.csv
2024-01-13,SITE-A,現場A,躯体,WRK-007,7.3,9.5,48,0,1.3013698630136987,1,問題あり,style_c.csv
2024-01-14,SITE-A,現場A,躯体,WRK-007,7.6,7.6,66,3,1.0,1,問題あり,style_c.csv
2024-01-15,SITE-A,現場A,設備,WRK-007,7.4,8.2,64,4,1.108108108108108,1,問題あり,style_c.csv
2024-01-16,SITE-E,現場E,設備,WRK-007,6.9,7.6,85,5,1.1014492753623186,0,問題あり,style_c.csv
2024-01-17,SITE-C,現場C,内装,WRK-007,6.1,5.4,32,5,0.8852459016393444,1,問題あり,style_c.csv
2024-01-18,SITE-C,現場C,基礎,WRK-007,7.5,5.1,96,5,0.6799999999999999,0,問題あり,style_c.csv
2024-01-19,SITE-D,現場D,内装,WRK-007,6.4,7.5,92,0,1.171875,0,正常,style_c.csv
2024-01-20,SITE-D,現場D,内装,WRK-007,6.8,5.9,43,1,0.8676470588235294,1,正常,style_c.csv
2024-01-01,SITE-C,現場C,設備,WRK-008,7.4,5.7,81,4,0.7702702702702703,0,問題あり,style_c.csv
2024-01-02,SITE-A,現場A,設備,WRK-008,6.2,5.5,44,3,0.8870967741935484,1,問題あり,style_c.csv
2024-01-03,SITE-E,現場E,基礎,WRK-008,7.3,7.3,82,0,1.0,0,正常,style_c.csv
2024-01-04,SITE-B,現場B,内装,WRK-008,7.2,7.0,86,0,0.9722222222222222,0,正常,style_c.csv
2024-01-05,SITE-B,現場B,内装,WRK-008,7.1,9.6,86,5,1.352112676056338,0,問題あり,style_c.csv
2024-01-06,SITE-D,現場D,基礎,WRK-008,6.1,7.8,60,5,1.278688524590164,1,問題あり,style_c.csv
2024-01-07,SITE-B,現場B,内装,WRK-008,7.1,7.3,41,1,1.028169014084507,1,正常,style_c.csv
2024-01-08,SITE-A,現場A,設備,WRK-008,7.9,7.9,49,3,1.0,1,問題あり,style_c.csv
2024-01-09,SITE-C,現場C,内装,WRK-008,6.8,6.9,90,1,1.0147058823529413,0,正常,style_c.csv
2024-01-10,SITE-D,現場D,躯体,WRK-008,6.8,9.5,95,5,1.397058823529412,0,問題あり,style_c.csv
2024-01-11,SITE-B,現場B,基礎,WRK-008,6.6,8.7,83,2,1.3181818181818181,0,問題あり,style_c.csv
2024-01-12,SITE-E,現場E,内装,WRK-008,7.6,5.7,68,4,0.7500000000000001,1,問題あり,style_c.csv
2024-01-13,SITE-E,現場E,設備,WRK-008,7.7,6.7,91,2,0.8701298701298701,0,正常,style_c.csv
2024-01-14,SITE-C,現場C,設備,WRK-008,6.9,5.9,54,5,0.855072463768116,1,問題あり,style_c.csv
2024-01-15,SITE-B,現場B,設備,WRK-008,6.5,8.7,35,2,1.3384615384615384,1,問題あり,style_c.csv
2024-01-16,SITE-D,現場D,設備,WRK-008,6.8,8.0,49,3,1.1764705882352942,1,問題あり,style_c.csv
2024-01-17,SITE-A,現場A,躯体,WRK-008,7.0,7.5,42,3,1.0714285714285714,1,問題あり,style_c.csv
2024-01-18,SITE-A,現場A,設備,WRK-008,6.0,4.9,49,0,0.8166666666666668,1,正常,style_c.csv
2024-01-19,SITE-D,現場D,内装,WRK-008,6.7,8.2,40,2,1.2238805970149251,1,問題あり,style_c.csv
2024-01-20,SITE-E,現場E,設備,WRK-008,7.9,7.8,92,4,0.9873417721518987,0,問題あり,style_c.csv
2024-01-01,SITE-A,現場A,基礎,WRK-009,6.5,8.1,66,1,1.2461538461538462,1,問題あり,style_c.csv
2024-01-02,SITE-A,現場A,設備,WRK-009,8.0,8.6,42,3,1.075,1,問題あり,style_c.csv
2024-01-03,SITE-B,現場B,内装,WRK-009,7.8,4.3,37,2,0.5512820512820513,1,正常,style_c.csv
2024-01-04,SITE-C,現場C,内装,WRK-009,6.9,5.5,82,4,0.7971014492753623,0,問題あり,style_c.csv
2024-01-05,SITE-B,現場B,躯体,WRK-009,6.4,7.7,78,4,1.203125,0,問題あり,style_c.csv
2024-01-06,SITE-B,現場B,設備,WRK-009,7.8,4.9,89,5,0.6282051282051283,0,問題あり,style_c.csv
2024-01-07,SITE-C,現場C,設備,WRK-009,6.5,4.1,89,2,0.6307692307692307,0,正常,style_c.csv
2024-01-08,SITE-E,現場E,躯体,WRK-009,6.1,9.7,68,5,1.5901639344262295,1,問題あり,style_c.csv
2024-01-09,SITE-D,現場D,内装,WRK-009,6.9,5.8,79,3,0.8405797101449275,0,問題あり,style_c.csv
2024-01-10,SITE-A,現場A,躯体,WRK-009,6.8,6.2,67,5,0.911764705882353,1,問題あり,style_c.csv
2024-01-11,SITE-C,現場C,基礎,WRK-009,8.0,7.9,65,0,0.9875,1,正常,style_c.csv
2024-01-12,SITE-E,現場E,基礎,WRK-009,7.8,8.5,66,1,1.0897435897435899,1,正常,style_c.csv
2024-01-13,SITE-E,現場E,内装,WRK-009,6.4,5.1,62,5,0.7968749999999999,1,問題あり,style_c.csv
2024-01-14,SITE-B,現場B,基礎,WRK-009,7.8,7.9,69,3,1.012820512820513,1,問題あり,style_c.csv
2024-01-15,SITE-A,現場A,内装,WRK-009,7.5,4.5,67,2,0.6,1,正常,style_c.csv
2024-01-16,SITE-D,現場D,躯体,WRK-009,6.4,8.7,76,4,1.3593749999999998,0,問題あり,style_c.csv
2024-01-17,SITE-E,現場E,内装,WRK-009,7.7,5.5,91,2,0.7142857142857143,0,正常,style_c.csv
2024-01-18,SITE-C,現場C,基礎,WRK-009,6.9,4.5,58,5,0.6521739130434783,1,問題あり,style_c.csv
2024-01-19,SITE-D,現場D,内装,WRK-009,6.2,6.4,63,4,1.032258064516129,1,問題あり,style_c.csv
2024-01-20,SITE-A,現場A,設備,WRK-009,6.7,8.5,63,4,1.2686567164179103,1,問題あり,style_c.csv
2024-01-01,SITE-D,現場D,内装,WRK-010,6.2,5.4,33,4,0.8709677419354839,1,問題あり,style_c.csv
2024-01-02,SITE-E,現場E,内装,WRK-010,7.8,5.3,38,5,0.6794871794871795,1,問題あり,style_c.csv
2024-01-03,SITE-D,現場D,内装,WRK-010,7.3,4.7,35,0,0.6438356164383562,1,正常,style_c.csv
2024-01-04,SITE-C,現場C,設備,WRK-010,6.2,5.4,98,1,0.8709677419354839,0,正常,style_c.csv
2024-01-05,SITE-D,現場D,設備,WRK-010,6.7,9.7,99,3,1.4477611940298507,0,問題あり,style_c.csv
2024-01-06,SITE-E,現場E,躯体,WRK-010,7.8,7.9,92,4,1.012820512820513,0,問題あり,style_c.csv
2024-01-07,SITE-D,現場D,内装,WRK-010,6.1,6.2,86,3,1.0163934426229508,0,問題あり,style_c.csv
2024-01-08,SITE-B,現場B,内装,WRK-010,6.2,8.1,99,5,1.3064516129032258,0,問題あり,style_c.csv
2024-01-09,SITE-C,現場C,基礎,WRK-010,6.8,5.1,45,3,0.75,1,問題あり,style_c.csv
2024-01-10,SITE-A,現場A,躯体,WRK-010,7.3,7.6,32,0,1.0410958904109588,1,正常,style_c.csv
2024-01-11,SITE-C,現場C,躯体,WRK-010,8.0,8.7,56,0,1.0875,1,正常,style_c.csv
2024-01-12,SITE-E,現場E,躯体,WRK-010,7.2,8.9,59,2,1.2361111111111112,1,問題あり,style_c.csv
2024-01-13,SITE-B,現場B,基礎,WRK-010,6.6,9.9,46,4,1.5000000000000002,1,問題あり,style_c.csv
2024-01-14,SITE-C,現場C,躯体,WRK-010,6.2,9.2,46,0,1.4838709677419353,1,問題あり,style_c.csv
2024-01-15,SITE-C,現場C,躯体,WRK-010,7.2,4.1,63,0,0.5694444444444444,1,正常,style_c.csv
2024-01-16,SITE-B,現場B,設備,WRK-010,7.1,8.5,90,3,1.1971830985915493,0,問題あり,style_c.csv
2024-01-17,SITE-C,現場C,基礎,WRK-010,6.9,5.3,35,5,0.7681159420289855,1,問題あり,style_c.csv
2024-01-18,SITE-E,現場E,内装,WRK-010,6.9,9.8,37,3,1.4202898550724639,1,問題あり,style_c.csv
2024-01-19,SITE-D,現場D,設備,WRK-010,7.4,6.9,86,0,0.9324324324324325,0,正常,style_c.csv
2024-01-20,SITE-A,現場A,内装,WRK-010,7.2,4.4,65,4,0.6111111111111112,1,問題あり,style_c.csv
2024-01-01,SITE-E,現場E,内装,WRK-011,6.8,7.6,67,3,1.1176470588235294,1,問題あり,style_c.csv
2024-01-02,SITE-E,現場E,設備,WRK-011,6.2,8.2,100,5,1.3225806451612903,0,問題あり,style_c.csv
2024-01-03,SITE-B,現場B,設備,WRK-011,6.9,5.4,73,3,0.782608695652174,0,問題あり,style_c.csv
2024-01-04,SITE-D,現場D,設備,WRK-011,7.5,5.9,70,5,0.7866666666666667,0,問題あり,style_c.csv
2024-01-05,SITE-C,現場C,内装,WRK-011,7.9,8.1,90,0,1.0253164556962024,0,正常,style_c.csv
2024-01-06,SITE-A,現場A,基礎,WRK-011,6.2,4.6,77,1,0.7419354838709676,0,正常,style_c.csv
2024-01-07,SITE-E,現場E,基礎,WRK-011,7.2,7.4,72,5,1.027777777777778,0,問題あり,style_c.csv
2024-01-08,SITE-A,現場A,設備,WRK-011,6.7,8.0,84,5,1.1940298507462686,0,問題あり,style_c.csv
2024-01-09,SITE-A,現場A,内装,WRK-011,7.2,6.1,94,1,0.8472222222222221,0,正常,style_c.csv
2024-01-10,SITE-B,現場B,設備,WRK-011,6.4,4.6,77,0,0.7187499999999999,0,正常,style_c.csv
2024-01-11,SITE-C,現場C,躯体,WRK-011,7.6,9.1,33,4,1.1973684210526316,1,問題あり,style_c.csv
2024-01-12,SITE-C,現場C,基礎,WRK-011,6.4,8.2,69,2,1.2812499999999998,1,問題あり,style_c.csv
2024-01-13,SITE-C,現場C,基礎,WRK-011,6.4,4.9,81,0,0.765625,0,正常,style_c.csv
2024-01-14,SITE-B,現場B,基礎,WRK-011,6.2,7.2,78,3,1.1612903225806452,0,問題あり,style_c.csv
2024-01-15,SITE-D,現場D,内装,WRK-011,6.3,5.9,71,4,0.9365079365079366,0,問題あり,style_c.csv
2024-01-16,SITE-E,現場E,基礎,WRK-011,7.8,4.9,36,5,0.6282051282051283,1,問題あり,style_c.csv
2024-01-17,SITE-A,現場A,内装,WRK-011,6.9,6.5,86,3,0.9420289855072463,0,問題あり,style_c.csv
2024-01-18,SITE-C,現場C,躯体,WRK-011,7.5,4.7,85,0,0.6266666666666667,0,正常,style_c.csv
2024-01-19,SITE-C,現場C,設備,WRK-011,7.1,5.9,58,3,0.8309859154929579,1,問題あり,style_c.csv
2024-01-20,SITE-E,現場E,基礎,WRK-011,6.0,5.8,57,1,0.9666666666666667,1,正常,style_c.csv
2024-01-01,SITE-C,現場C,内装,WRK-012,6.7,4.0,85,1,0.5970149253731343,0,正常,style_c.csv
2024-01-02,SITE-B,現場B,設備,WRK-012,7.1,5.4,75,0,0.7605633802816902,0,正常,style_c.csv
2024-01-03,SITE-D,現場D,基礎,WRK-012,6.9,6.8,39,2,0.9855072463768115,1,正常,style_c.csv
2024-01-04,SITE-E,現場E,設備,WRK-012,7.1,8.3,83,2,1.1690140845070425,0,正常,style_c.csv
2024-01-05,SITE-A,現場A,設備,WRK-012,6.0,5.9,88,5,0.9833333333333334,0,問題あり,style_c.csv
2024-01-06,SITE-C,現場C,基礎,WRK-012,6.9,4.6,85,4,0.6666666666666666,0,問題あり,style_c.csv
2024-01-07,SITE-D,現場D,基礎,WRK-012,6.8,5.9,73,1,0.8676470588235294,0,正常,style_c.csv
2024-01-08,SITE-C,現場C,躯体,WRK-012,6.2,7.8,97,4,1.2580645161290323,0,問題あり,style_c.csv
2024-01-09,SITE-B,現場B,内装,WRK-012,6.7,9.7,48,1,1.4477611940298507,1,問題あり,style_c.csv
2024-01-10,SITE-A,現場A,躯体,WRK-012,6.5,5.0,49,5,0.7692307692307693,1,問題あり,style_c.csv
2024-01-11,SITE-A,現場A,躯体,WRK-012,7.9,7.8,89,4,0.9873417721518987,0,問題あり,style_c.csv
2024-01-12,SITE-E,現場E,設備,WRK-012,7.4,9.3,71,5,1.2567567567567568,0,問題あり,style_c.csv
2024-01-13,SITE-C,現場C,躯体,WRK-012,6.9,6.8,68,2,0.9855072463768115,1,正常,style_c.csv
2024-01-14,SITE-E,現場E,基礎,WRK-012,6.7,4.4,89,3,0.6567164179104478,0,問題あり,style_c.csv
2024-01-15,SITE-A,現場A,基礎,WRK-012,6.7,5.7,41,4,0.8507462686567164,1,問題あり,style_c.csv
2024-01-16,SITE-E,現場E,設備,WRK-012,6.9,7.3,35,3,1.0579710144927534,1,問題あり,style_c.csv
2024-01-17,SITE-E,現場E,躯体,WRK-012,6.6,6.9,49,0,1.0454545454545456,1,正常,style_c.csv
2024-01-18,SITE-D,現場D,基礎,WRK-012,7.6,9.0,40,4,1.1842105263157896,1,問題あり,style_c.csv
2024-01-19,SITE-B,現場B,基礎,WRK-012,6.5,6.6,86,4,1.0153846153846153,0,問題あり,style_c.csv
2024-01-20,SITE-E,現場E,躯体,WRK-012,6.7,9.5,79,3,1.417910447761194,0,問題あり,style_c.csv
2024-01-01,SITE-C,現場C,基礎,WRK-013,7.6,7.9,38,2,1.0394736842105263,1,正常,style_c.csv
2024-01-02,SITE-A,現場A,設備,WRK-013,6.6,8.3,49,2,1.2575757575757578,1,問題あり,style_c.csv
2024-01-03,SITE-A,現場A,躯体,WRK-013,7.8,5.9,80,1,0.7564102564102565,0,正常,style_c.csv
2024-01-04,SITE-E,現場E,基礎,WRK-013,6.6,6.3,72,1,0.9545454545454546,0,正常,style_c.csv
2024-01-05,SITE-E,現場E,基礎,WRK-013,7.3,6.5,76,0,0.8904109589041096,0,正常,style_c.csv
2024-01-06,SITE-C,現場C,内装,WRK-013,6.4,5.3,92,1,0.8281249999999999,0,正常,style_c.csv
2024-01-07,SITE-B,現場B,躯体,WRK-013,6.3,5.8,42,4,0.9206349206349206,1,問題あり,style_c.csv
2024-01-08,SITE-E,現場E,基礎,WRK-013,7.3,9.3,46,4,1.2739726027397262,1,問題あり,style_c.csv
2024-01-09,SITE-D,現場D,躯体,WRK-013,6.3,9.0,51,5,1.4285714285714286,1,問題あり,style_c.csv
2024-01-10,SITE-D,現場D,基礎,WRK-013,6.8,8.1,60,3,1.1911764705882353,1,問題あり,style_c.csv
2024-01-11,SITE-E,現場E,内装,WRK-013,7.5,8.7,59,4,1.16,1,問題あり,style_c.csv
2024-01-12,SITE-B,現場B,内装,WRK-013,7.9,8.7,54,2,1.10126582278481,1,正常,style_c.csv
2024-01-13,SITE-E,現場E,設備,WRK-013,6.9,5.7,78,4,0.8260869565217391,0,問題あり,style_c.csv
2024-01-14,SITE-E,現場E,設備,WRK-013,7.9,8.9,47,2,1.1265822784810127,1,正常,style_c.csv
2024-01-15,SITE-A,現場A,設備,WRK-013,7.7,7.3,43,5,0.948051948051948,1,問題あり,style_c.csv
2024-01-16,SITE-E,現場E,基礎,WRK-013,6.6,8.6,64,3,1.303030303030303,1,問題あり,style_c.csv
2024-01-17,SITE-E,現場E,躯体,WRK-013,7.7,4.6,58,3,0.5974025974025974,1,問題あり,style_c.csv
2024-01-18,SITE-C,現場C,基礎,WRK-013,6.8,6.4,77,1,0.9411764705882354,0,正常,style_c.csv
2024-01-19,SITE-D,現場D,基礎,WRK-013,6.7,4.2,42,5,0.6268656716417911,1,問題あり,style_c.csv
2024-01-20,SITE-C,現場C,躯体,WRK-013,6.3,5.7,90,5,0.9047619047619048,0,問題あり,style_c.csv
2024-01-01,SITE-B,現場B,設備,WRK-014,6.9,4.0,40,0,0.5797101449275363,1,正常,style_c.csv
2024-01-02,SITE-C,現場C,躯体,WRK-014,7.7,7.3,97,3,0.948051948051948,0,問題あり,style_c.csv
2024-01-03,SITE-A,現場A,内装,WRK-014,6.5,4.7,60,3,0.7230769230769231,1,問題あり,style_c.csv
2024-01-04,SITE-E,現場E,設備,WRK-014,6.1,9.0,93,4,1.4754098360655739,0,問題あり,style_c.csv
2024-01-05,SITE-E,現場E,基礎,WRK-014,7.3,7.5,48,2,1.0273972602739727,1,正常,style_c.csv
2024-01-06,SITE-D,現場D,基礎,WRK-014,7.2,5.4,83,1,0.75,0,正常,style_c.csv
2024-01-07,SITE-A,現場A,内装,WRK-014,6.1,7.2,94,4,1.1803278688524592,0,問題あり,style_c.csv
2024-01-08,SITE-E,現場E,基礎,WRK-014,6.8,6.8,79,2,1.0,0,正常,style_c.csv
2024-01-09,SITE-C,現場C,基礎,WRK-014,6.7,4.4,60,5,0.6567164179104478,1,問題あり,style_c.csv
2024-01-10,SITE-A,現場A,内装,WRK-014,6.3,6.1,73,5,0.9682539682539683,0,問題あり,style_c.csv
2024-01-11,SITE-B,現場B,設備,WRK-014,8.0,6.9,53,1,0.8625,1,正常,style_c.csv
2024-01-12,SITE-A,現場A,設備,WRK-014,6.1,5.2,55,0,0.8524590163934427,1,正常,style_c.csv
2024-01-13,SITE-C,現場C,内装,WRK-014,7.0,9.9,99,3,1.4142857142857144,0,問題あり,style_c.csv
2024-01-14,SITE-C,現場C,基礎,WRK-014,7.5,5.1,75,0,0.6799999999999999,0,正常,style_c.csv
2024-01-15,SITE-C,現場C,内装,WRK-014,6.2,6.2,81,5,1.0,0,問題あり,style_c.csv
2024-01-16,SITE-D,現場D,設備,WRK-014,6.7,5.1,93,2,0.7611940298507462,0,正常,style_c.csv
2024-01-17,SITE-E,現場E,内装,WRK-014,7.6,8.4,40,3,1.105263157894737,1,問題あり,style_c.csv
2024-01-18,SITE-E,現場E,躯体,WRK-014,7.1,5.9,40,2,0.8309859154929579,1,正常,style_c.csv
2024-01-19,SITE-C,現場C,内装,WRK-014,6.9,8.3,51,5,1.2028985507246377,1,問題あり,style_c.csv
2024-01-20,SITE-D,現場D,内装,WRK-014,6.9,8.4,75,4,1.2173913043478262,0,問題あり,style_c.csv
2024-01-01,SITE-D,現場D,内装,WRK-015,7.3,8.7,37,0,1.191780821917808,1,正常,style_c.csv
2024-01-02,SITE-D,現場D,内装,WRK-015,7.0,8.5,50,0,1.2142857142857142,1,問題あり,style_c.csv
2024-01-03,SITE-B,現場B,設備,WRK-015,6.1,4.4,76,2,0.7213114754098362,0,正常,style_c.csv
2024-01-04,SITE-D,現場D,基礎,WRK-015,7.2,8.1,77,2,1.125,0,正常,style_c.csv
2024-01-05,SITE-D,現場D,基礎,WRK-015,7.1,7.2,80,2,1.0140845070422535,0,正常,style_c.csv
2024-01-06,SITE-C,現場C,躯体,WRK-015,7.9,4.2,53,3,0.5316455696202531,1,問題あり,style_c.csv
2024-01-07,SITE-E,現場E,設備,WRK-015,7.8,4.7,63,5,0.6025641025641026,1,問題あり,style_c.csv
2024-01-08,SITE-D,現場D,躯体,WRK-015,8.0,5.7,92,1,0.7125,0,正常,style_c.csv
2024-01-09,SITE-A,現場A,躯体,WRK-015,7.7,6.7,86,0,0.8701298701298701,0,正常,style_c.csv
2024-01-10,SITE-C,現場C,内装,WRK-015,7.4,7.3,67,2,0.9864864864864864,1,正常,style_c.csv
2024-01-11,SITE-B,現場B,躯体,WRK-015,7.6,7.1,45,1,0.9342105263157895,1,正常,style_c.csv
2024-01-12,SITE-B,現場B,躯体,WRK-015,7.6,4.2,100,4,0.5526315789473685,0,問題あり,style_c.csv
2024-01-13,SITE-C,現場C,設備,WRK-015,7.6,7.3,41,0,0.9605263157894737,1,正常,style_c.csv
2024-01-14,SITE-C,現場C,設備,WRK-015,8.0,8.3,97,3,1.0375,0,問題あり,style_c.csv
2024-01-15,SITE-D,現場D,基礎,WRK-015,6.3,5.9,39,3,0.9365079365079366,1,問題あり,style_c.csv
2024-01-16,SITE-D,現場D,内装,WRK-015,6.3,9.0,100,5,1.4285714285714286,0,問題あり,style_c.csv
2024-01-17,SITE-E,現場E,躯体,WRK-015,7.5,4.8,94,0,0.64,0,正常,style_c.csv
2024-01-18,SITE-A,現場A,躯体,WRK-015,6.6,5.0,58,2,0.7575757575757576,1,正常,style_c.csv
2024-01-19,SITE-E,現場E,内装,WRK-015,7.7,5.5,100,2,0.7142857142857143,0,正常,style_c.csv
2024-01-20,SITE-B,現場B,内装,WRK-015,7.2,4.6,51,4,0.6388888888888888,1,問題あり,style_c.csv
2024-01-01,SITE-E,現場E,躯体,WRK-016,6.3,7.7,73,4,1.2222222222222223,0,問題あり,style_c.csv
2024-01-02,SITE-A,現場A,基礎,WRK-016,6.2,9.7,63,5,1.564516129032258,1,問題あり,style_c.csv
2024-01-03,SITE-B,現場B,設備,WRK-016,7.2,4.2,99,2,0.5833333333333334,0,正常,style_c.csv
2024-01-04,SITE-C,現場C,設備,WRK-016,6.5,8.8,81,2,1.353846153846154,0,問題あり,style_c.csv
2024-01-05,SITE-D,現場D,基礎,WRK-016,7.4,4.9,83,3,0.6621621621621622,0,問題あり,style_c.csv
2024-01-06,SITE-D,現場D,躯体,WRK-016,6.7,4.9,70,5,0.7313432835820896,0,問題あり,style_c.csv
2024-01-07,SITE-C,現場C,設備,WRK-016,6.3,6.2,43,2,0.9841269841269842,1,正常,style_c.csv
2024-01-08,SITE-B,現場B,設備,WRK-016,6.2,6.7,48,0,1.0806451612903225,1,正常,style_c.csv
2024-01-09,SITE-A,現場A,内装,WRK-016,7.9,9.2,83,1,1.1645569620253162,0,正常,style_c.csv
2024-01-10,SITE-B,現場B,内装,WRK-016,7.9,8.3,54,1,1.0506329113924051,1,正常,style_c.csv
2024-01-11,SITE-D,現場D,設備,WRK-016,7.0,5.9,32,0,0.8428571428571429,1,正常,style_c.csv
2024-01-12,SITE-D,現場D,設備,WRK-016,7.9,5.3,75,0,0.670886075949367,0,正常,style_c.csv
2024-01-13,SITE-A,現場A,内装,WRK-016,7.0,9.3,90,2,1.3285714285714287,0,問題あり,style_c.csv
2024-01-14,SITE-E,現場E,基礎,WRK-016,7.7,6.6,63,5,0.8571428571428571,1,問題あり,style_c.csv
2024-01-15,SITE-C,現場C,設備,WRK-016,6.7,6.4,54,2,0.9552238805970149,1,正常,style_c.csv
2024-01-16,SITE-E,現場E,内装,WRK-016,6.1,7.0,100,2,1.1475409836065575,0,正常,style_c.csv
2024-01-17,SITE-E,現場E,基礎,WRK-016,6.3,4.6,77,2,0.7301587301587301,0,正常,style_c.csv
2024-01-18,SITE-E,現場E,内装,WRK-016,7.5,5.2,95,3,0.6933333333333334,0,問題あり,style_c.csv
2024-01-19,SITE-E,現場E,基礎,WRK-016,6.1,4.8,72,3,0.7868852459016393,0,問題あり,style_c.csv
2024-01-20,SITE-E,現場E,設備,WRK-016,6.3,9.4,47,2,1.492063492063492,1,問題あり,style_c.csv
2024-01-01,SITE-E,現場E,内装,WRK-017,6.3,9.9,68,4,1.5714285714285716,1,問題あり,style_c.csv
2024-01-02,SITE-C,現場C,設備,WRK-017,7.4,5.8,32,2,0.7837837837837838,1,正常,style_c.csv
2024-01-03,SITE-C,現場C,基礎,WRK-017,8.0,7.5,33,4,0.9375,1,問題あり,style_c.csv
2024-01-04,SITE-D,現場D,内装,WRK-017,7.9,8.7,59,5,1.10126582278481,1,問題あり,style_c.csv
2024-01-05,SITE-A,現場A,設備,WRK-017,6.3,7.8,78,1,1.2380952380952381,0,問題あり,style_c.csv
2024-01-06,SITE-B,現場B,基礎,WRK-017,7.1,8.2,54,0,1.1549295774647887,1,正常,style_c.csv
2024-01-07,SITE-D,現場D,内装,WRK-017,6.8,6.5,56,3,0.9558823529411765,1,問題あり,style_c.csv
2024-01-08,SITE-E,現場E,設備,WRK-017,7.7,8.4,37,5,1.0909090909090908,1,問題あり,style_c.csv
2024-01-09,SITE-B,現場B,躯体,WRK-017,7.1,10.0,91,4,1.4084507042253522,0,問題あり,style_c.csv
2024-01-10,SITE-D,現場D,内装,WRK-017,7.9,6.8,98,2,0.860759493670886,0,正常,style_c.csv
2024-01-11,SITE-E,現場E,内装,WRK-017,7.4,9.2,63,4,1.243243243243243,1,問題あり,style_c.csv
2024-01-12,SITE-D,現場D,躯体,WRK-017,7.9,5.7,68,1,0.7215189873417721,1,正常,style_c.csv
2024-01-13,SITE-C,現場C,内装,WRK-017,7.4,8.1,92,2,1.0945945945945945,0,正常,style_c.csv
2024-01-14,SITE-D,現場D,内装,WRK-017,7.1,9.6,65,2,1.352112676056338,1,問題あり,style_c.csv
2024-01-15,SITE-A,現場A,設備,WRK-017,7.8,6.4,74,1,0.8205128205128206,0,正常,style_c.csv
2024-01-16,SITE-C,現場C,基礎,WRK-017,6.6,8.3,74,3,1.2575757575757578,0,問題あり,style_c.csv
2024-01-17,SITE-C,現場C,設備,WRK-017,6.4,9.0,64,4,1.40625,1,問題あり,style_c.csv
2024-01-18,SITE-C,現場C,躯体,WRK-017,6.2,8.4,60,1,1.3548387096774195,1,問題あり,style_c.csv
2024-01-19,SITE-A,現場A,躯体,WRK-017,7.3,4.3,82,2,0.589041095890411,0,正常,style_c.csv
2024-01-20,SITE-D,現場D,基礎,WRK-017,7.4,4.8,100,1,0.6486486486486486,0,正常,style_c.csv
2024-01-01,SITE-D,現場D,設備,WRK-018,7.0,5.2,66,2,0.7428571428571429,1,正常,style_c.csv
2024-01-02,SITE-C,現場C,基礎,WRK-018,7.8,4.5,59,4,0.576923076923077,1,問題あり,style_c.csv
2024-01-03,SITE-A,現場A,躯体,WRK-018,6.8,9.0,34,3,1.3235294117647058,1,問題あり,style_c.csv
2024-01-04,SITE-D,現場D,躯体,WRK-018,7.9,9.8,67,0,1.240506329113924,1,問題あり,style_c.csv
2024-01-05,SITE-A,現場A,内装,WRK-018,7.1,4.6,72,2,0.647887323943662,0,正常,style_c.csv
2024-01-06,SITE-D,現場D,設備,WRK-018,7.8,4.8,94,3,0.6153846153846154,0,問題あり,style_c.csv
2024-01-07,SITE-C,現場C,躯体,WRK-018,7.6,6.0,88,5,0.7894736842105263,0,問題あり,style_c.csv
2024-01-08,SITE-C,現場C,躯体,WRK-018,6.0,6.0,67,4,1.0,1,問題あり,style_c.csv
2024-01-09,SITE-B,現場B,躯体,WRK-018,7.2,7.8,81,3,1.0833333333333333,0,問題あり,style_c.csv
2024-01-10,SITE-E,現場E,内装,WRK-018,6.2,8.0,53,1,1.2903225806451613,1,問題あり,style_c.csv
2024-01-11,SITE-D,現場D,内装,WRK-018,7.9,4.0,79,1,0.5063291139240506,0,正常,style_c.csv
2024-01-12,SITE-D,現場D,内装,WRK-018,7.9,5.8,31,2,0.7341772151898733,1,正常,style_c.csv
2024-01-13,SITE-C,現場C,躯体,WRK-018,6.1,4.7,69,1,0.7704918032786886,1,正常,style_c.csv
2024-01-14,SITE-D,現場D,内装,WRK-018,7.4,7.8,67,2,1.054054054054054,1,正常,style_c.csv
2024-01-15,SITE-E,現場E,躯体,WRK-018,6.4,4.8,49,3,0.7499999999999999,1,問題あり,style_c.csv
2024-01-16,SITE-E,現場E,内装,WRK-018,6.8,7.3,90,4,1.0735294117647058,0,問題あり,style_c.csv
